965,81.8,18,26,out,28.90603869,101.0545637,2921.087128,0.2200488998,0.2313821394,0.00007921096811,285.1594852
1500,67.2,32,26,5,28.90603869,157.0796327,4540.54994,0.4761904762,0.5007158466,0.000110276476,396.9953136
1584,86.6,34,26,5,28.90603869,165.8760921,4794.820737,0.3926096998,0.4128303862,0.00008609923266,309.9572376
1980,88.9,33,26,4,28.90603869,207.3451151,5993.525921,0.3712035996,0.3903218016,0.00006512390316,234.4460514
1607,9999,35,26,out,28.90603869,168.2846465,4864.442503,0.003500350035,0.003680629535,0.0000007566395395,2.723902342
1687,72.9,34,27,5,30.01780941,176.6622269,5303.013057,0.4663923182,0.4904130514,0.00009247819043,332.9214856
977,2.1,2,27,1,30.01780941,102.3112008,3071.158125,0.9523809524,1.001431693,0.0003260762398,1173.874463
755,1,1,27,rest,30.01780941,79.06341512,2373.310526,1,1.051503278,0.0004430533915,1594.992209
1416,72.9,34,27,5,30.01780941,148.2831732,4451.136034,0.4663923182,0.4904130514,0.0001101770531,396.6373913
2530,52.7,53,27,5,30.01780941,264.9409805,7952.947857,1.0056926,1.057489065,0.0001329681879,478.6854764
2145,52.6,45,27,5,30.01780941,224.6238747,6742.716661,0.855513308,0.8995750475,0.0001334143332,480.2915996
1475,162,35,28,out,31.12958013,154.4616388,4808.325962,0.2160493827,0.2271766341,0.00004724651279,170.087446
1708,119,35,28,5,31.12958013,178.8613417,5567.87847,0.2941176471,0.3092656699,0.00005554461571,199.9606165
1475,173,35,28,5,31.12958013,154.4616388,4808.325962,0.2023121387,0.212731877,0.00004424239926,159.2726373
1123,173,35,28,5,31.12958013,117.600285,3660.847495,0.2023121387,0.212731877,0.00005811000793,209.1960286
1757,1,1,28,rest,31.12958013,183.9926097,5727.612689,1,1.051503278,0.0001835849131,660.9056872
2334,89.7,48,28,5,31.12958013,244.4159084,7608.564608,0.5351170569,0.5626773393,0.00007395315257,266.2313493
1752,13.2,19,29,3,32.24135085,183.469011,5915.288753,1.439393939,1.513527445,0.0002558670436,921.121357
737,1,1,29,rest,32.24135085,77.17845952,2488.337792,1,1.051503278,0.0004225725628,1521.261226
